id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
1,我市部分中小学试行课后服务,2018-12-26,2018-12-26,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-26/13397241.html,记者在已试行课后服务的漳州市实验小学、长泰县兴泰中心小学、华安县上坪小学等校看到，虽已过放学时间点，但许多学生并未离校，门口接孩子的家长与其他并未开展课后服务的学校相比，也显得更加有序。校园内的学生或看书、或游戏、或运动、或聊天，享受着这美好的“悠闲”时光。课后服务，源于家长实际诉求记者了解到，目前，各学校开展课后服务均是在收集众多家长的意见和诉求后而开展的，是切合当前家长所需开展的一项“业务”。市实小学生陈宇铉和郑力豪，他们的家长都是单位上班族，下班时间都是17点30分，而孩子放学则是16点35分，这期间存在55分钟尴尬的“时间差”长期困扰着他们和父母。“刚开始，是夫妻俩轮流向上级请假或调班以便去接孩子放学，但这十分不现实，而后就尝试去托管，但每月700元的费用对普通上班族来说着实有点高，甚至托管的质量其实也有些担心。”家长在提及先前如何接孩子放学时，显得有些无奈。对于“时间差”带来的困扰，兴泰中心小学林楚航的父亲也有相同的看法，他告诉记者，“我们夫妻俩都在工厂上班，下班时间不固定，有时到晚8点，所以只能通过托管来解决接孩子的问题，包括晚餐及辅导功课。但托管期间，却只是单纯的看管，服务内容并不多，我感觉到孩子也并不快乐。”课堂之外，围绕健康成长主线针对家长的诉求，开展中小学课后服务已不仅仅是帮助家长解决接送学生放学的难题，还是促进学生健康成长的重要举措。据上坪小学校长郑成龙介绍，目前该校课后服务分两个时间段，即午间时段和下午放学后至7点30分的时段，学校每班将安排一名任课老师进行全程跟班辅导学习、辅导作业、指导课外阅读以及组织系列阳光体育活动，都是围绕着让孩子健康成长的主线所安排的。而且，课后服务期间，学校还提供了午餐和晚餐，这两餐虽需单独收取伙食费，但由于食堂营运所需的其他相关的费用均已由学校支付，因此，每个学生每月实缴也仅仅只有160元。“短短1小时，学生是乐于其中，学于其中。”市实小教导处吴主任介绍说，学校按班级整合成课后服务班，由本年段语文、数学老师轮流看管，服务的内容主要为组织学生自主阅读、完成作业、个别辅导以及开展体育、美育、科技等多方面活动，做到劳逸结合。“课后服务，其实也有助于老师进一步了解学生的心理动态以及学习情况，对教学起到了积极的促进作用。”兴泰中心小学语文教师连珠琴向记者说道，老师和学生之间因课后服务而多了一段课堂之外的相处时间，这段时间里，少了一分严肃，多了一分亲近，学生也因此更能向老师敞开心扉，老师也更能够准确及时了解到学生的心理状况。此外，老师还能够在辅导学生课后作业的过程中，更直接地发现自身教学中的不足处，并及时调整和加强。“其实课后服务是一种良性循环，因为对老师来说，学生有很多个，但是对学生来说，老师却只有一个，能和学生做好良性互动，我觉得都是值得的。”多方合力，为课后服务提供保障尽管“课后服务”获得了不少家长的认可，但它所需的资金保障也成了学校的一大难题。兴泰中心小学开展课后服务试点工作的经费来源为县财政补助14万元/年，省、县总工会补助5万元/年，长泰经济开发区商会（含社会团体）补助3万元/年，年总计22万元，整合政府、学校和社会各方资源，协同破解“四点半”难题。记者采访中，不少家长也对老师的辛苦付出表示理解，认为应该对参与午晚托班的老师提供经费补贴，“学生自愿报名，家长交纳一定费用，相信家长们都会愿意的。”学生家长徐先生说，孩子们在校外上午晚托班或补习，也是花费不少，而且远不如在校内活动让人放心。截至目前，市实小共有302名学生参加了课后服务；而长泰兴泰中心小学，由于外来务工人员较多，子女放学后无人看管的问题比较显著，因此，报名参加课后服务的学生也较多，自11月6日课后服务试点工作开展以来，报名参加午间课后服务的学生有200余人，报名参加晚间课后服务的学生有580余人，占比超全校学生的三分之一；上坪小学则全部学生均参与到课后服务当中，推行起半封闭式管理模式，至晚上7点半学生才离校。（ 张志鹏 ）
2,漳州市人大常委会推动学前教育工作侧记,2018-12-26,2018-12-26,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-26/2094361769.html,办好学前教育、实现幼有所育，是党和政府为老百姓办实事的重大民生工程，关系亿万儿童健康成长，关系社会和谐稳定，关系党和国家事业未来。2011年以来，市人大常委会坚持民生导向、问题导向，持之以恒，持续监督，把推动学前教育发展当作重要民生工程来抓。“入公办园难、入优质民办园贵、入普惠性民办园差”等短板问题凸显。漳州的学前教育起点低、基础弱，公办幼儿园数量少、规模小，历史欠账多。2011年，全市公办幼儿园仅96所、576班，在读幼儿1.7万人，不仅数量少、规模小，而且部分乡镇(街道)达不到省政府提出的每个乡镇至少保留一所公办幼儿园的最低要求；城区小区建设大多数没有配套幼儿园，有的小区即便有规划建设，也被开发商改变用途，以高价出租办高收费的民办幼儿园。学前教育是重要的社会公益事业，关系到千家万户的幸福和儿童的健康成长，是社会关注、百姓关心的热点问题。“民之所需，我之所为。”围绕解决这一重大民生问题，市人大常委会主动作为，持续发力。2012年7月，组成调研组，深入芗城、龙文、长泰、漳浦四县(区)，开展学前教育情况调研活动。2014年2月至3月，组织常委会部分委员及省、市人大代表深入芗城区、龙文区，就市区学前教育发展情况开展专题调研。2015年5月，开展市区学前教育发展情况跟踪督查活动，并听取相关部门及单位对学前教育发展情况、市区住宅小区配套幼儿园建设情况的汇报。2016年11月，成立督查组，就市区学前教育发展情况及落实镇(街)公办园全覆盖情况进行跟踪督查。2017年10月，对市区幼儿园建设情况开展跟踪督查，重点督查2016年以来，市区落实镇(街)公办幼儿园全覆盖和新建、改造幼儿园项目进展情况，市区新建住宅小区配套幼儿园“四同时”(同时规划、同时设计、同时建设、同时交付使用)政策措施落实情况及新办公办幼儿园教师、保育员等人员配备使用情况等。“监督不是为了监督而监督，更不是给政府挑刺、找麻烦，而是在监督中支持，在支持中监督。”在市人大常委会的推动下，全市从2011年起实施了三轮的“学前教育三年行动计划”，连续多年将公办幼儿园建设项目，列入市委市政府为民办实事项目和“三抓三比、十项竞赛”的重要内容，不断加大学前教育投入力度。“想方设法寻找‘病根’，对症下药配好‘药方’。”市人大常委会在调研督查中，针对优质教育资源不足、住宅小区配套幼儿园权属及管理体制未理顺、民办幼儿园多数办园条件差、公办幼儿园教师编制不足等问题，认真收集梳理各方意见，形成问题清单和相关报告，反馈给市政府及相关部门。同时，对“如何加快公办园建设，努力实现镇街公办幼儿园全覆盖”、“如何强化源头控制与治理，确保小区配套幼儿园到位”、“如何强化政策引领，规范和扶持民办幼儿园发展”、“如何落实师资保障，配足配强公办幼儿园教师队伍”等方面提出一系列具体建议。市政府对市人大常委会的意见建议高度重视，多次召开常务会研究学前教育工作，2012年出台《漳州市民办幼儿园评估管理办法》《漳州市民办幼儿园评估标准》，2014年出台《关于加快学前教育发展的意见》《关于进一步规范城区住宅小区配套幼儿园建设管理若干意见》等一系列政策措施，2018年1月出台《漳州市普惠性民办幼儿园认定和管理办法(试行)》《政府购买学前教育服务实施办法(试行)》，为政府购买学位服务弥补公办幼儿园学位不足提供了政策依据。“为之必坚，行必有果。”在市人大常委会的大力支持推动下，在市、县两级政府的共同努力下，全市公办幼儿园建设政策措施落实、机制体制创新、资金投入保障不断取得新进展，硬件建设不断完善，教师队伍建设不断加强，办园质量稳步提升，“入园难”问题得到了一定程度的缓解。在2017年度省政府对市政府绩效考评中，我市公办幼儿园新增学位数这一考核指标位列全省第一。为了更好实现“幼有所育”，2018年，市人大常委会出实招、用实劲，决定对学前教育监督工作采取“重点建议督办+专题视察+听取审议专项工作报告+满意度测评”的“组合拳”，形成合力，以求推动成效最大化。3月12日，市十六届人大常委会第十二次主任会议将市人大代表提出的《关于加大漳州市区公办幼儿园建设力度的建议》确定为2018年重点督办建议。10月中旬，市人大常委会组成人员及部分市人大代表，深入芗城、龙文区，开展公办幼儿园建设情况视察活动，在持续监督基础上，进一步详细察看幼儿园基础设施建设情况，了解教师、保育员等人员配备使用，在建公办幼儿园项目进展及市区新建住宅小区配套幼儿园“四同时”政策措施落实等方面情况，听取市教育局工作情况汇报。“学前教育工作有了质的变化！”在市人大常委会对学前教育的持续监督推动下，市、县两级政府加强组织领导，加大投入力度，公办幼儿园建设进一步提速提质。截至2018年10月，全市公办幼儿园已达279所，特别是通过实施三轮学前教育三年行动计划，全市建成公办幼儿园项目219个，建筑面积60.9万平方米，总投资12.6亿元，增加学位6.1万个。2018年10月26日，市人大常委会会议听取和审议市政府《关于市区公办幼儿园建设情况的报告》，通过满意度测评对市区公办幼儿园建设取得的成效予以充分肯定。新时代、新发展、新使命，学前教育工作必将面临许多新问题、新挑战、新任务，2018年11月7日出台的《中共中央国务院关于学前教育深化改革规范发展的若干意见》提出，要进一步完善学前教育公共服务体系，切实办好新时代学前教育，更好实现幼有所育。这些意见为今后学前教育的发展指明了方向。“一定要办好学前教育，努力让每个孩子都能享有公平而优质的教育。”市人大常委会分管领导表示，“我们将深入学习贯彻习近平新时代中国特色社会主义思想和党的十九大精神，按照《意见》的要求，继续督促有关部门，进一步统筹发展公办幼儿园及普惠性民办幼儿园，扩大公办学前教育资源，鼓励扶持民办幼儿园优质普惠发展，切实改善办园条件，提升办园水平，把‘入公办园难、入优质民办园贵、入普惠性民办园差’问题解决好！”（方铭志）
3,明年1月起住房公积金贷款取消工资收入证明,2018-12-26,2018-12-26,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-26/216433386.html,"同时，我市相应调整了办理住房公积金贷款月收入认定办法。对于贷款申请人、配偶、共同借款人、参与还款人中有缴存住房公积金的职工,个人月收入按“住房公积金月缴存额(含个人和单位部分)/24%”给予认定，计算结果若低于省人民政府最近一次公布的最低工资标准(以下简称“最低工资标准”)的，按最低工资标准给予认定。对于贷款申请人的配偶、共同借款人、参与还款人中未缴存住房公积金的职工需要认定其收入的,按最低工资标准给予认定。若职工自愿提供近一年实际工资流水(未满一年的按新单位实际工作期限提供)，可以按工资流水测算月平均工资来认定其个人月收入(可包含在流水中体现的年度一次性发放收入的月均数)。以上规定自2019年1月1日起执行,以承办银行或住房公积金管理中心向开发商或个人的收件单时间为准。(记者 蔡柳楠)"
4,漳州市民生基础设施补短板建设摄影比赛启事,2018-12-26,2018-12-26,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-26/528935436.html,1、五湖四海建设。展示中心城区“五湖四海”建设成效以及各县(市区)、开发区(投资区)在“五湖四海”建设(公共绿地、花海、湿地公园)方面的成效亮点。2、整治提升城镇“三边三节点”。“三边三节点”即山边、水边、路边、城市中心节点、市民活动节点、交通枢纽节点等节点的改造提升成效。3、公用事业设施建设。展示市政道路建设、排水(雨、污)、供水、燃气等管网建设、公园、绿道网、污水处理设施、供水厂建设、垃圾处理设施、公厕等公用事业设施建设对群众生活带来的便利及改善。4、水环境综合整治。展示黑臭水体整治成效，以体现流域“河畅、水清、岸绿、景美”进行拍摄。以生态环境保护、恢复和增强水体自净能力为展示重点。1、一等奖5件，税后奖金1000元/件2、二等奖10件，税后奖金500元/件3、三等奖15件，税后奖金200元/件4、优秀奖20件，税后奖金150元/件所有参赛作品必须是拍摄于我市城区、各县(市)、开发区、台商投资区范围内的城镇符合主题要求的体现2018年实施成效的图片。图片仅可做剪裁和适度对白平衡、色阶、对比度、色彩饱和度、锐度的调整，不得做任何改变拍摄原貌的合成、添加等技术处理。参赛作品单幅或组照均可，每幅作品文件大小在1M以上，并简要标注项目名称。所有参赛作品均以数码JPG格式传送(QQ: 2964118486@qq.com)邮箱。来稿标明作品标题、拍摄地点、作者姓名、联系电话。每人所投作品不超过20张。漳州市住房和城乡建设局2018年12月24日
5,市领导到市行政服务中心调研,2018-12-26,2018-12-26,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-26/1482372788.html,市领导强调，规范政务服务，强化审批监管，提升服务效率和水平，是贯彻落实党中央全面从严治党、全面深化改革的有效举措，是践行人民立场、增强群众获得感的必然要求。要深入学习贯彻习近平新时代中国特色社会主义思想和党的十九大精神，继续发挥漳州机关效能建设发源地的优势，牢固树立服务意识，全面提升行政审批和便民服务规范化、信息化、便利化、标准化建设水平。要加强对权力运行的监督制约，管好关键人、管到关键处、管住关键事、管在关键时，提高行政审批透明度，消除权力监督的真空地带，压缩权力行使的任性空间，确保权力规范运行。要创新服务方式，充分利用“互联网+”技术，大力推动政务信息资源共享、衔接联动，变“群众跑腿”为“信息跑腿”，切实做到便民利民。要大力弘扬“马上就办、真抓实干”优良传统作风，结合形式主义、官僚主义集中整治，严肃查处行政审批和便民服务中不担当、不作为、慢作为、假作为问题，有效破除“熟人经济”，着力打造宽松普惠的政策环境、廉洁高效的政务环境、诚信规范的市场环境、公平公正的社会环境、风清气正的创业环境，为坚持高质量发展落实赶超、当好新福建建设先锋、建设富美新漳州提供有力保障。(章纪)
6,副省长李德金来漳征求省《政府工作报告》意见,2018-12-26,2018-12-26,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-26/153908832.html,
7,漳州市工会第十八次代表大会召开,2018-12-26,2018-12-26,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-26/869644792.html,
8,漳州市老年学学会举行学术年会暨全体理事会,2018-12-27,2018-12-27,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-27/1570742131.html,
9,市十六届人大常委会第十六次会议召开,2018-12-27,2018-12-27,漳州日报,https://www.zhangzhou.gov.cn/cms/html/zzsrmzf/2018-12-27/895492989.html,会议通过有关人事任免议案。会议根据市中级人民法院提请，因退休或提前退休，免去孙巍的市中级人民法院审判委员会委员、审判员职务；免去翁麦展、蒲继山、温继峰的市中级人民法院审判员职务。 会议审议通过代表资格审查委员会关于市十六届人大代表变动情况和补选代表的资格审查报告。 会议听取和审议漳州市政府关于2018年部分主要经济指标调整草案及2018年本级收支调整草案的报告；听取和审议《漳州市市区内河管理规定（草案修改二稿）》。 会议表决通过常委会关于批准漳州市2018年部分主要经济指标调整的决议，表决通过常委会关于批准2018年市本级收支预算调整的决议，向新任命国家工作人员颁发任命书并举行宪法宣誓仪式。会议决定：周俊雄任漳州市科学技术局局长苏斌钢任漳州市工业和信息化局局长，免去其漳州市经济和信息化委员会主任职务陈华任漳州市自然资源局局长，免去其漳州市国土资源局局长职务李志勇任漳州市生态环境局局长郭福泉任漳州市农业农村局局长，免去其漳州市农业局局长职务林菁任漳州市文化和旅游局局长，免去其漳州市旅游发展委员会主任职务许鹃君任漳州市卫生健康委员会主任，免去其漳州市卫生和计划生育委员会主任职务林俊雄任漳州市退役军人事务局局长张文力任漳州市应急管理局局长何少华任漳州市人民政府外事办公室主任，免去其漳州市外事侨务办公室主任职务朱东风任漳州市市场监督管理局局长，免去其漳州市工商行政管理局局长职务周志聪任漳州市体育局局长林兆波任漳州市医疗保障局局长李宏泰任漳州市地方金融监督管理局局长林瑞安任漳州市人民政府信访局局长吴志民任漳州市城市管理局局长会议还决定：免去陈艺章的漳州市科技与知识产权局局长职务免去李明清的漳州市环境保护局局长职务免去于晓岩的漳州市文化广电新闻出版局局长职务免去何伟燕的漳州市体育局局长职务免去方建平的漳州市食品药品监督管理局局长职务免去曹阳的漳州市城乡规划局局长职务免去陈木海的漳州市质量技术监督局局长职务（记者 朱秀敏）
10,首届漳州市微电影短视频大赛昨晚颁奖,2018-12-27,2018-12-27,漳州日报,https://www.zhangzhou.gov.cn/cms/siteresource/article.shtml?id=60451775833050004&siteId=620416811908440000,本次大赛由中共漳州市委宣传部主办，旨在以培育和践行社会主义核心价值观为导向，引领创作方向，鼓励创作精品，打造漳州影视文化品牌赛事，为展示漳州改革开放40年来的重大成就，建设文化产业强市、讲好漳州故事、传播漳州声音作贡献。据悉，大赛自今年10月上旬开始征集作品以来，共收到来自各行各业的参赛作品600多部，题材内容广，作品质量好。经过专家的认真筛选，28部作品脱颖而出，分获此次大赛的一、二、三等奖。大赛还设立优秀组织奖、特别作品奖，漳州市招商局经济技术开发区、漳州市旅游发展委员会、福建省觅世文化传媒有限公司、漳州创字号文化传播有限公司获得优秀组织奖；《人民的110》《千年古韵·花样漳州》《连》《水仙花开》4部作品获得特别作品奖。（记者 戴岚岚 见习记者 杨瑞）
